Time,Bytes Sent,Bytes Received,ID,Type
1533816115,27.83,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816116,33.54,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816117,27.11,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816118,27.14,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816119,28.37,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816120,30.93,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816121,49.77,0.07,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816122,66.47,0.09,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816123,71.08,0.1,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816124,59.34,0.08,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816125,85.84,0.12,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816126,59.13,0.09,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816127,80.93,0.11,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816128,77.29,0.11,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816129,55.07,0.08,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816130,57.3,0.08,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816131,28.02,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816132,22.98,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816133,27.15,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816134,16.78,0.02,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816135,25.19,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816136,29.69,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816137,30.7,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816138,24.08,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816139,21.19,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816140,25.13,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816141,24.35,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816142,25.85,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816143,21.7,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816144,19.17,0.02,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816145,23.42,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816146,26.22,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816147,22.97,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816148,30.38,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816149,27.83,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816150,27.17,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816151,21.04,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816152,21.62,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816153,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816154,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816155,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816156,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816157,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816158,0.0,0.0,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
